type,xaccl,yaccl,zaccl,xmagnet,ymagnet,zmagnet,xgyro,ygyro,zgyro,id 
tiltLeft, -0.046875, -0.046875, 0.0625, -2.777099609375, 1.220703125,-3.7841796875,-13.8702392578125,-2.37274169921875,-2.8228759765625,8A32973D-D25C-43CF-990E-F085CA47947C 
tiltLeft, -0.03125, -0.03125, 0.140625, -6.439208984375, 0.823974609375,-6.591796875,-60.943603515625,-32.2036743164062,-13.0462646484375,8A32973D-D25C-43CF-990E-F085CA47947C 
tiltLeftBack, -0.015625, -0.078125, 0.125, -5.401611328125, 0.579833984375,-6.256103515625,41.3131713867188,21.9879150390625,2.0599365234375,CF195212-377E-40E4-B08A-234ED538A2CC 
tiltLeftBack, -0.015625, -0.078125, 0.125, -4.0283203125, 1.068115234375,-4.82177734375,53.7643432617188,29.3655395507812,9.613037109375,CF195212-377E-40E4-B08A-234ED538A2CC 
tiltLeftBack, -0.03125, -0.046875, 0.0625, -0.579833984375, 1.251220703125,0.48828125,40.7333374023438,15.6478881835938,10.9024047851562,CF195212-377E-40E4-B08A-234ED538A2CC 
tiltLeftBack, -0.03125, -0.03125, -0.046875, -0.1220703125, 0.9765625,1.46484375,27.862548828125,4.20379638671875,5.50079345703125,CF195212-377E-40E4-B08A-234ED538A2CC 
tiltLeft, -0.015625, 0.0, -0.03125, -0.18310546875, 0.885009765625,0.79345703125,-5.47027587890625,0.5950927734375,-0.55694580078125,3F53B2FF-28D2-4338-BC9A-AE588880DBA9 
tiltLeft, -0.015625, -0.015625, 0.015625, -1.220703125, 0.79345703125,-1.89208984375,-5.47027587890625,0.5950927734375,-0.55694580078125,3F53B2FF-28D2-4338-BC9A-AE588880DBA9 
tiltLeft, -0.03125, 0.0, 0.0625, -2.197265625, 0.518798828125,-4.150390625,-53.1234741210938,-25.970458984375,-11.8560791015625,3F53B2FF-28D2-4338-BC9A-AE588880DBA9 
tiltLeft, -0.03125, -0.078125, 0.1875, -7.14111328125, 0.0,-6.9580078125,-53.1234741210938,-25.970458984375,-11.8560791015625,3F53B2FF-28D2-4338-BC9A-AE588880DBA9 
tiltLeftBack, -0.015625, -0.109375, 0.203125, -7.049560546875, -0.091552734375,-7.26318359375,34.3093872070312,22.0108032226562,2.95257568359375,D2D942EE-5C6B-47E9-96E4-F58B0C95AF8E 
tiltLeftBack, -0.03125, -0.09375, 0.171875, -5.615234375, 0.48828125,-6.53076171875,34.3093872070312,22.0108032226562,2.95257568359375,D2D942EE-5C6B-47E9-96E4-F58B0C95AF8E 
tiltLeftBack, -0.03125, -0.09375, 0.171875, -2.044677734375, 1.64794921875,-2.25830078125,52.6123046875,22.0184326171875,8.60595703125,D2D942EE-5C6B-47E9-96E4-F58B0C95AF8E 
tiltLeftBack, -0.03125, -0.015625, -0.015625, -0.701904296875, 0.732421875,-0.9765625,27.130126953125,-0.213623046875,18.4097290039062,D2D942EE-5C6B-47E9-96E4-F58B0C95AF8E 
tiltLeft, -0.015625, 0.0, -0.03125, 0.0, 0.79345703125,0.30517578125,-1.91497802734375,3.10516357421875,0.6561279296875,4DB2ABA8-482B-4098-9B53-D8CD8F9BEADB 
tiltLeft, -0.015625, -0.015625, -0.015625, -0.030517578125, 0.6103515625,0.48828125,-1.91497802734375,3.10516357421875,0.6561279296875,4DB2ABA8-482B-4098-9B53-D8CD8F9BEADB 
tiltLeft, -0.015625, -0.015625, 0.046875, -2.38037109375, 0.91552734375,-3.997802734375,-54.5501708984375,-18.829345703125,-15.5181884765625,4DB2ABA8-482B-4098-9B53-D8CD8F9BEADB 
tiltLeft, -0.03125, -0.078125, 0.1875, -3.96728515625, 0.732421875,-5.584716796875,-38.0096435546875,-4.15802001953125,-2.75421142578125,4DB2ABA8-482B-4098-9B53-D8CD8F9BEADB 
tiltLeftBack, -0.015625, -0.109375, 0.203125, -7.110595703125, 0.54931640625,-6.77490234375,44.8989868164062,34.0957641601562,3.82232666015625,99779054-BA8E-451D-8C40-7C809C2BC41E 
tiltLeftBack, -0.015625, -0.078125, 0.171875, -5.401611328125, 1.312255859375,-5.645751953125,44.8989868164062,34.0957641601562,3.82232666015625,99779054-BA8E-451D-8C40-7C809C2BC41E 
tiltLeftBack, -0.046875, -0.046875, 0.03125, -2.960205078125, 1.861572265625,-3.2958984375,54.0237426757812,14.0609741210938,12.5808715820312,99779054-BA8E-451D-8C40-7C809C2BC41E 
tiltLeftBack, -0.046875, -0.046875, -0.015625, -0.213623046875, 0.885009765625,-0.213623046875,32.0816040039062,12.939453125,15.9988403320312,99779054-BA8E-451D-8C40-7C809C2BC41E 
tiltLeft, -0.015625, -0.015625, -0.015625, -0.244140625, 0.701904296875,0.48828125,-1.953125,1.19781494140625,-0.37384033203125,6113C984-C680-40B1-AF9D-3825D977D95E 
tiltLeft, -0.015625, -0.015625, 0.0, -0.701904296875, 0.823974609375,-0.885009765625,-27.374267578125,-5.65338134765625,-7.78961181640625,6113C984-C680-40B1-AF9D-3825D977D95E 
tiltLeft, -0.03125, -0.03125, 0.109375, -2.13623046875, 1.068115234375,-3.11279296875,-41.0003662109375,-7.48443603515625,-1.15203857421875,6113C984-C680-40B1-AF9D-3825D977D95E 
tiltLeft, -0.046875, -0.046875, 0.171875, -6.04248046875, 0.701904296875,-6.2255859375,-37.2543334960938,-18.1121826171875,-8.8348388671875,6113C984-C680-40B1-AF9D-3825D977D95E 
tiltLeftBack, -0.015625, -0.109375, 0.1875, -7.8125, 0.06103515625,-7.598876953125,1.04522705078125,-0.0762939453125,-0.70953369140625,6B9DB7B2-3985-4CA1-A286-4A0AE0585371 
tiltLeftBack, -0.015625, -0.109375, 0.1875, -5.2490234375, 1.251220703125,-5.859375,45.257568359375,27.83203125,4.7760009765625,6B9DB7B2-3985-4CA1-A286-4A0AE0585371 
tiltLeftBack, -0.03125, -0.078125, 0.078125, -3.173828125, 1.251220703125,-4.150390625,48.52294921875,15.625,4.791259765625,6B9DB7B2-3985-4CA1-A286-4A0AE0585371 
tiltLeftBack, -0.046875, -0.03125, 0.015625, -0.457763671875, 0.9765625,-0.030517578125,25.9628295898438,8.03375244140625,7.19451904296875,6B9DB7B2-3985-4CA1-A286-4A0AE0585371 
tiltLeft, -0.015625, 0.0, -0.015625, -0.152587890625, 0.67138671875,0.396728515625,1.1444091796875,-6.21795654296875,1.15203857421875,4598C186-7F51-4904-9D2B-D762399EBD17 
tiltLeft, -0.015625, 0.0, 0.0, -0.48828125, 0.6103515625,-0.42724609375,-38.5055541992188,-15.9759521484375,-9.6435546875,4598C186-7F51-4904-9D2B-D762399EBD17 
tiltLeft, -0.015625, -0.03125, 0.09375, -3.570556640625, 0.701904296875,-5.035400390625,-38.5055541992188,-15.9759521484375,-9.6435546875,4598C186-7F51-4904-9D2B-D762399EBD17 
tiltLeft, -0.046875, -0.03125, 0.15625, -3.570556640625, 0.701904296875,-5.035400390625,-48.5305786132812,-10.1852416992188,-13.6032104492188,4598C186-7F51-4904-9D2B-D762399EBD17 
tiltLeftBack, -0.015625, -0.109375, 0.1875, -7.6904296875, 0.335693359375,-7.232666015625,25.6805419921875,19.6914672851562,1.77001953125,4B889A8E-58BC-48DC-B28A-C8E48EE50B7D 
tiltLeftBack, -0.03125, -0.09375, 0.109375, -4.791259765625, 1.89208984375,-5.06591796875,48.0880737304688,32.073974609375,2.46429443359375,4B889A8E-58BC-48DC-B28A-C8E48EE50B7D 
tiltLeftBack, -0.0625, -0.0625, 0.078125, -2.716064453125, 2.288818359375,-2.62451171875,44.7006225585938,15.0375366210938,11.6043090820312,4B889A8E-58BC-48DC-B28A-C8E48EE50B7D 
tiltLeftBack, -0.0625, -0.0625, 0.078125, -1.556396484375, 2.01416015625,-1.129150390625,28.99169921875,13.5269165039062,6.4697265625,4B889A8E-58BC-48DC-B28A-C8E48EE50B7D 
tiltLeft, -0.03125, -0.015625, -0.03125, -0.518798828125, 1.64794921875,1.434326171875,-41.4505004882812,-19.5770263671875,-5.3253173828125,53F6FCE7-6275-4122-93A2-C7EE4BE6F85F 
tiltLeft, -0.03125, -0.015625, 0.046875, -2.13623046875, 1.708984375,-2.532958984375,-40.9927368164062,-23.0865478515625,-11.65771484375,53F6FCE7-6275-4122-93A2-C7EE4BE6F85F 
tiltLeft, -0.03125, -0.0625, 0.171875, -3.936767578125, 1.251220703125,-5.096435546875,-49.0036010742188,-11.9552612304688,-1.8463134765625,53F6FCE7-6275-4122-93A2-C7EE4BE6F85F 
tiltLeft, -0.03125, -0.0625, 0.171875, -6.40869140625, 0.762939453125,-6.622314453125,-35.5300903320312,-10.009765625,-3.448486328125,53F6FCE7-6275-4122-93A2-C7EE4BE6F85F 
tiltLeftBack, -0.03125, -0.125, 0.203125, -8.209228515625, 0.518798828125,-7.293701171875,39.6881103515625,34.7900390625,7.32421875,7611D9A8-90DC-447C-BDC6-C2EEE0D53A0D 
tiltLeftBack, -0.046875, -0.09375, 0.109375, -3.90625, 2.471923828125,-3.47900390625,39.6881103515625,34.7900390625,7.32421875,7611D9A8-90DC-447C-BDC6-C2EEE0D53A0D 
tiltLeftBack, -0.046875, -0.046875, 0.046875, -2.5634765625, 2.5634765625,-1.77001953125,26.30615234375,6.72149658203125,5.2337646484375,7611D9A8-90DC-447C-BDC6-C2EEE0D53A0D 
tiltLeftBack, -0.046875, -0.03125, 0.0, -1.28173828125, 2.13623046875,0.1220703125,26.30615234375,6.72149658203125,5.2337646484375,7611D9A8-90DC-447C-BDC6-C2EEE0D53A0D 
tiltLeft, -0.03125, -0.015625, -0.015625, -0.518798828125, 1.52587890625,1.3427734375,-6.65283203125,-0.23651123046875,0.09918212890625,FAFAEF11-A674-4640-A38C-E0D7759D90E0 
tiltLeft, -0.03125, -0.015625, 0.03125, -1.556396484375, 1.46484375,-1.617431640625,-38.726806640625,-16.2277221679688,-8.67462158203125,FAFAEF11-A674-4640-A38C-E0D7759D90E0 
tiltLeft, -0.046875, 0.0, 0.078125, -1.556396484375, 1.46484375,-1.617431640625,-46.6461181640625,-9.58251953125,-7.2479248046875,FAFAEF11-A674-4640-A38C-E0D7759D90E0 
tiltLeft, -0.046875, -0.03125, 0.140625, -5.67626953125, 1.220703125,-5.950927734375,-51.4907836914062,-18.7835693359375,-16.021728515625,FAFAEF11-A674-4640-A38C-E0D7759D90E0 
tiltLeftBack, -0.015625, -0.125, 0.1875, -8.270263671875, 0.091552734375,-7.537841796875,0.8392333984375,4.06646728515625,0.396728515625,58B5C8C7-C86E-41C7-A2FA-D45E08D6F392 
tiltLeftBack, -0.015625, -0.125, 0.1875, -8.056640625, 0.091552734375,-7.293701171875,11.7111206054688,11.65771484375,1.7242431640625,58B5C8C7-C86E-41C7-A2FA-D45E08D6F392 
tiltLeftBack, -0.015625, -0.109375, 0.203125, -7.4462890625, 0.396728515625,-7.50732421875,11.7111206054688,11.65771484375,1.7242431640625,58B5C8C7-C86E-41C7-A2FA-D45E08D6F392 
tiltLeftBack, -0.03125, -0.109375, 0.171875, -5.950927734375, 0.885009765625,-6.439208984375,11.7111206054688,11.65771484375,1.7242431640625,58B5C8C7-C86E-41C7-A2FA-D45E08D6F392 
tiltLeft, -0.015625, 0.0, -0.015625, 0.06103515625, 0.244140625,0.152587890625,-1.60980224609375,2.0904541015625,0.55694580078125,4708A249-DFB1-49BC-95F9-C1BCF07D6B5A 
tiltLeft, -0.015625, 0.0, -0.015625, 0.030517578125, 0.274658203125,0.1220703125,-1.0833740234375,1.50299072265625,-0.9918212890625,4708A249-DFB1-49BC-95F9-C1BCF07D6B5A 
tiltLeft, -0.015625, 0.0, -0.015625, 0.0, 0.3662109375,0.18310546875,-1.0833740234375,1.50299072265625,-0.9918212890625,4708A249-DFB1-49BC-95F9-C1BCF07D6B5A 
tiltLeft, 0.0, -0.015625, 0.0, -0.8544921875, 0.457763671875,-1.800537109375,-33.38623046875,-10.986328125,-8.73565673828125,4708A249-DFB1-49BC-95F9-C1BCF07D6B5A 
tiltLeftBack, -0.015625, -0.125, 0.203125, -8.1787109375, -0.274658203125,-7.904052734375,0.9002685546875,2.06756591796875,0.19073486328125,801FE6BA-B2FF-4BE7-B0BF-320DF2C8BD2F 
tiltLeftBack, 0.0, -0.109375, 0.203125, -8.026123046875, -0.152587890625,-7.75146484375,45.7687377929688,19.622802734375,2.84576416015625,801FE6BA-B2FF-4BE7-B0BF-320DF2C8BD2F 
tiltLeftBack, -0.015625, -0.109375, 0.1875, -6.744384765625, 0.18310546875,-7.110595703125,45.7687377929688,19.622802734375,2.84576416015625,801FE6BA-B2FF-4BE7-B0BF-320DF2C8BD2F 
tiltLeftBack, -0.015625, -0.09375, 0.125, -4.0283203125, 0.67138671875,-5.4931640625,44.2123413085938,20.69091796875,7.95745849609375,801FE6BA-B2FF-4BE7-B0BF-320DF2C8BD2F 
tiltLeft, -0.015625, -0.015625, -0.015625, -0.244140625, 0.8544921875,0.42724609375,-0.69427490234375,1.76239013671875,0.6103515625,8386F4BE-875B-49E7-9EB2-6F82AF3CD586 
tiltLeft, -0.03125, -0.015625, -0.015625, -0.244140625, 0.8544921875,0.42724609375,-7.48443603515625,-3.4027099609375,-0.3662109375,8386F4BE-875B-49E7-9EB2-6F82AF3CD586 
tiltLeft, -0.03125, -0.015625, -0.015625, -1.28173828125, 0.762939453125,-2.3193359375,-47.4700927734375,-21.697998046875,-7.69805908203125,8386F4BE-875B-49E7-9EB2-6F82AF3CD586 
tiltLeft, -0.015625, -0.046875, 0.140625, -5.2490234375, 0.06103515625,-6.89697265625,-47.4700927734375,-21.697998046875,-7.69805908203125,8386F4BE-875B-49E7-9EB2-6F82AF3CD586 
tiltLeftBack, -0.03125, -0.109375, 0.1875, -6.2255859375, 0.42724609375,-7.2021484375,36.8270874023438,22.5677490234375,8.76617431640625,6ABEE0EC-B804-415B-814A-CC876E455C38 
tiltLeftBack, -0.03125, -0.109375, 0.1875, -3.60107421875, 1.129150390625,-5.0048828125,53.6346435546875,21.5606689453125,10.4827880859375,6ABEE0EC-B804-415B-814A-CC876E455C38 
tiltLeftBack, -0.03125, -0.0625, 0.046875, -1.983642578125, 1.251220703125,-3.082275390625,40.1763916015625,16.2429809570312,7.80487060546875,6ABEE0EC-B804-415B-814A-CC876E455C38 
tiltLeftBack, -0.03125, -0.03125, 0.0, -0.579833984375, 1.28173828125,-0.091552734375,40.1763916015625,16.2429809570312,7.80487060546875,6ABEE0EC-B804-415B-814A-CC876E455C38 
tiltLeft, -0.015625, -0.015625, -0.03125, 0.06103515625, 1.007080078125,1.15966796875,-0.02288818359375,-0.02288818359375,-0.64849853515625,6105CB80-92A9-43BC-9320-7A64CE83E9FF 
tiltLeft, -0.03125, -0.015625, -0.015625, 0.06103515625, 1.007080078125,1.15966796875,-27.7862548828125,-15.9072875976562,-4.18853759765625,6105CB80-92A9-43BC-9320-7A64CE83E9FF 
tiltLeft, -0.015625, -0.015625, 0.046875, -1.52587890625, 0.8544921875,-2.5634765625,-50.5752563476562,-19.2413330078125,-10.7803344726562,6105CB80-92A9-43BC-9320-7A64CE83E9FF 
tiltLeft, -0.03125, -0.03125, 0.1875, -1.52587890625, 0.8544921875,-2.5634765625,-62.774658203125,-18.8217163085938,3.16619873046875,6105CB80-92A9-43BC-9320-7A64CE83E9FF 
tiltLeftBack, -0.015625, -0.109375, 0.203125, -7.4462890625, -0.18310546875,-7.75146484375,11.9476318359375,14.2288208007812,-0.6561279296875,8E76E6F5-F2AF-4061-A88F-ADFBE99FFA3A 
tiltLeftBack, -0.015625, -0.109375, 0.203125, -6.927490234375, 0.152587890625,-7.354736328125,47.0733642578125,14.7552490234375,7.568359375,8E76E6F5-F2AF-4061-A88F-ADFBE99FFA3A 
tiltLeftBack, -0.03125, -0.078125, 0.09375, -5.43212890625, 0.3662109375,-6.7138671875,59.234619140625,3.9520263671875,9.75799560546875,8E76E6F5-F2AF-4061-A88F-ADFBE99FFA3A 
tiltLeftBack, -0.03125, -0.046875, 0.03125, -5.43212890625, 0.3662109375,-6.7138671875,46.9131469726562,16.0675048828125,8.5296630859375,8E76E6F5-F2AF-4061-A88F-ADFBE99FFA3A 
tiltLeft, -0.015625, -0.015625, -0.03125, 0.18310546875, 0.244140625,0.640869140625,-1.983642578125,1.96075439453125,-0.8087158203125,74F707D2-B785-428A-B7A9-36E22DE35C7B 
tiltLeft, 0.0, 0.0, -0.015625, -0.030517578125, 0.3662109375,0.0,-17.059326171875,-9.246826171875,-4.730224609375,74F707D2-B785-428A-B7A9-36E22DE35C7B 
tiltLeft, -0.015625, -0.03125, 0.09375, -1.312255859375, 0.6103515625,-2.8076171875,-57.2357177734375,-28.3203125,-3.24249267578125,74F707D2-B785-428A-B7A9-36E22DE35C7B 
tiltLeft, -0.015625, -0.03125, 0.15625, -5.0048828125, -0.396728515625,-7.14111328125,-50.4989624023438,-26.1383056640625,-11.7645263671875,74F707D2-B785-428A-B7A9-36E22DE35C7B 
tiltLeftBack, -0.015625, -0.109375, 0.203125, -7.965087890625, -0.54931640625,-8.4228515625,0.6561279296875,2.55584716796875,-0.87738037109375,FBBF6B7B-6B78-4444-980B-450BFB597234 
tiltLeftBack, -0.015625, -0.125, 0.1875, -7.2021484375, 0.030517578125,-7.4462890625,30.181884765625,24.627685546875,3.47900390625,FBBF6B7B-6B78-4444-980B-450BFB597234 
tiltLeftBack, -0.015625, -0.09375, 0.140625, -4.82177734375, 0.732421875,-6.4697265625,51.6128540039062,18.6309814453125,5.31768798828125,FBBF6B7B-6B78-4444-980B-450BFB597234 
tiltLeftBack, -0.03125, -0.078125, 0.078125, -4.82177734375, 0.732421875,-6.4697265625,48.828125,5.340576171875,13.18359375,FBBF6B7B-6B78-4444-980B-450BFB597234 
tiltLeft, -0.015625, -0.015625, -0.03125, 0.030517578125, 0.457763671875,0.67138671875,-2.31170654296875,2.1514892578125,-1.434326171875,6AD693C5-2C92-4D76-AEBA-C83471EF6BF7 
tiltLeft, -0.015625, -0.015625, -0.03125, -0.18310546875, 0.335693359375,-0.457763671875,-53.2760620117188,-25.5584716796875,-13.9846801757812,6AD693C5-2C92-4D76-AEBA-C83471EF6BF7 
tiltLeft, -0.015625, 0.0, 0.09375, -1.068115234375, 0.518798828125,-2.44140625,-55.9310913085938,-27.6107788085938,-9.307861328125,6AD693C5-2C92-4D76-AEBA-C83471EF6BF7 
tiltLeft, -0.015625, 0.0, 0.09375, -1.068115234375, 0.518798828125,-2.44140625,-55.9310913085938,-27.6107788085938,-9.307861328125,6AD693C5-2C92-4D76-AEBA-C83471EF6BF7 
tiltLeftBack, -0.015625, -0.140625, 0.203125, -8.544921875, -0.091552734375,-7.8125,2.6092529296875,0.96893310546875,1.0833740234375,E6D764A2-822F-4693-AA45-0C3500656081 
tiltLeftBack, 0.0, -0.125, 0.203125, -7.50732421875, 0.213623046875,-7.415771484375,15.8615112304688,10.223388671875,4.058837890625,E6D764A2-822F-4693-AA45-0C3500656081 
tiltLeftBack, -0.078125, -0.09375, 0.0625, -4.39453125, 0.885009765625,-5.9814453125,60.8291625976562,30.5709838867188,9.9029541015625,E6D764A2-822F-4693-AA45-0C3500656081 
tiltLeftBack, -0.078125, -0.09375, 0.0625, -2.471923828125, 1.190185546875,-3.41796875,40.985107421875,25.8026123046875,8.3465576171875,E6D764A2-822F-4693-AA45-0C3500656081 
tiltLeft, -0.015625, 0.0, -0.03125, 0.06103515625, 1.0986328125,1.617431640625,-2.22015380859375,0.244140625,-1.251220703125,A4494D11-7687-4A73-8D61-3F0DFE4D4224 
tiltLeft, -0.015625, -0.015625, 0.015625, 0.06103515625, 1.0986328125,1.617431640625,-4.05120849609375,-0.4119873046875,1.64031982421875,A4494D11-7687-4A73-8D61-3F0DFE4D4224 
tiltLeft, -0.046875, -0.015625, 0.078125, -1.129150390625, 1.617431640625,-0.42724609375,-50.35400390625,-29.1976928710938,-4.08935546875,A4494D11-7687-4A73-8D61-3F0DFE4D4224 
tiltLeft, -0.046875, -0.046875, 0.140625, -5.0048828125, 0.946044921875,-5.828857421875,-50.35400390625,-29.1976928710938,-4.08935546875,A4494D11-7687-4A73-8D61-3F0DFE4D4224 
tiltLeftBack, -0.015625, -0.125, 0.203125, -8.72802734375, 0.0,-7.62939453125,3.05938720703125,5.57708740234375,1.556396484375,5CFAA61C-235D-4FE0-99AF-244C65BFE260 
tiltLeftBack, -0.015625, -0.125, 0.203125, -8.514404296875, 0.030517578125,-7.62939453125,16.4108276367188,14.3203735351562,-0.58746337890625,5CFAA61C-235D-4FE0-99AF-244C65BFE260 
tiltLeftBack, -0.03125, -0.109375, 0.1875, -6.7138671875, 0.518798828125,-7.14111328125,22.6821899414062,7.10296630859375,7.415771484375,5CFAA61C-235D-4FE0-99AF-244C65BFE260 
tiltLeftBack, -0.03125, -0.109375, 0.1875, -6.7138671875, 0.518798828125,-7.14111328125,50.8956909179688,22.03369140625,6.66046142578125,5CFAA61C-235D-4FE0-99AF-244C65BFE260 
tiltLeft, -0.03125, -0.015625, -0.015625, -0.274658203125, 0.9765625,1.40380859375,-2.227783203125,3.83758544921875,-0.54168701171875,C473071B-E2B6-4386-9ECB-7253672CD01A 
tiltLeft, -0.03125, -0.015625, -0.015625, -0.30517578125, 1.068115234375,0.8544921875,-1.48773193359375,3.92913818359375,0.45013427734375,C473071B-E2B6-4386-9ECB-7253672CD01A 
tiltLeft, -0.03125, -0.015625, -0.03125, -0.30517578125, 1.068115234375,0.8544921875,-8.087158203125,0.60272216796875,1.4801025390625,C473071B-E2B6-4386-9ECB-7253672CD01A 
tiltLeft, -0.03125, -0.03125, 0.0625, -0.213623046875, 1.03759765625,0.762939453125,-44.6853637695312,-25.93994140625,-5.98907470703125,C473071B-E2B6-4386-9ECB-7253672CD01A 
tiltLeftBack, 0.0, -0.125, 0.203125, -8.880615234375, -0.030517578125,-7.8125,4.38690185546875,0.4730224609375,2.8533935546875,2F2C0B7D-6357-453B-921A-E030DADEF8D0 
tiltLeftBack, -0.015625, -0.140625, 0.21875, -3.875732421875, -0.3662109375,-10.25390625,44.61669921875,21.7971801757812,9.3994140625,2F2C0B7D-6357-453B-921A-E030DADEF8D0 
tiltLeftBack, -0.0625, -0.046875, 0.046875, -2.349853515625, -0.274658203125,-8.23974609375,44.61669921875,21.7971801757812,9.3994140625,2F2C0B7D-6357-453B-921A-E030DADEF8D0 
tiltLeftBack, -0.03125, -0.03125, 0.015625, -2.349853515625, -0.274658203125,-8.23974609375,18.4097290039062,7.10296630859375,8.01849365234375,2F2C0B7D-6357-453B-921A-E030DADEF8D0 
tiltLeft, -0.03125, -0.015625, -0.03125, 0.091552734375, -1.129150390625,-4.547119140625,-1.53350830078125,1.93023681640625,-0.701904296875,BA728477-B8F8-4F78-BFA0-9426E99FDED5 
tiltLeft, -0.03125, -0.015625, -0.03125, 0.030517578125, -1.15966796875,-5.55419921875,-57.7545166015625,-23.7350463867188,-9.33837890625,BA728477-B8F8-4F78-BFA0-9426E99FDED5 
tiltLeft, -0.03125, -0.015625, -0.03125, -1.40380859375, -1.15966796875,-7.965087890625,-62.6296997070312,-30.1895141601562,-5.096435546875,BA728477-B8F8-4F78-BFA0-9426E99FDED5 
tiltLeft, -0.015625, -0.015625, 0.109375, -3.509521484375, -1.708984375,-11.16943359375,-62.6296997070312,-30.1895141601562,-5.096435546875,BA728477-B8F8-4F78-BFA0-9426E99FDED5 
tiltLeftBack, 0.0, -0.125, 0.1875, -7.87353515625, -2.38037109375,-12.786865234375,6.85882568359375,8.15582275390625,2.08282470703125,F43A42FE-C219-40FB-B37B-1726F227FCBF 
tiltLeftBack, -0.015625, -0.109375, 0.1875, -7.354736328125, -2.0751953125,-12.969970703125,59.8907470703125,37.7044677734375,-4.76837158203125,F43A42FE-C219-40FB-B37B-1726F227FCBF 
tiltLeftBack, -0.015625, -0.109375, 0.1875, -5.37109375, -0.762939453125,-11.3525390625,61.5234375,27.6107788085938,14.0838623046875,F43A42FE-C219-40FB-B37B-1726F227FCBF 
tiltLeftBack, -0.046875, -0.078125, 0.09375, -1.03759765625, -0.335693359375,-6.34765625,47.6455688476562,18.6843872070312,8.07952880859375,F43A42FE-C219-40FB-B37B-1726F227FCBF 
tiltLeft, -0.015625, 0.0, -0.03125, 0.213623046875, -1.251220703125,-3.631591796875,-7.1563720703125,-0.46539306640625,-1.4190673828125,7E212808-155A-4C21-B41D-07C3863BBC55 
tiltLeft, -0.015625, 0.0, -0.03125, 0.244140625, -1.220703125,-4.119873046875,-44.7158813476562,-20.4238891601562,-8.01849365234375,7E212808-155A-4C21-B41D-07C3863BBC55 
tiltLeft, -0.015625, -0.015625, 0.0625, -0.30517578125, -1.0986328125,-6.317138671875,-56.304931640625,-25.3982543945312,-4.69207763671875,7E212808-155A-4C21-B41D-07C3863BBC55 
tiltLeft, -0.03125, -0.03125, 0.125, -4.058837890625, -1.617431640625,-11.29150390625,-61.09619140625,-23.681640625,-12.7105712890625,7E212808-155A-4C21-B41D-07C3863BBC55 
tiltLeftBack, -0.015625, -0.125, 0.203125, -7.75146484375, -2.25830078125,-12.786865234375,30.09033203125,28.2211303710938,-0.72479248046875,729BE8AD-8EC8-4934-BECC-14FB58849D33 
tiltLeftBack, -0.015625, -0.125, 0.203125, -5.462646484375, -0.946044921875,-11.505126953125,50.9719848632812,37.872314453125,5.37872314453125,729BE8AD-8EC8-4934-BECC-14FB58849D33 
tiltLeftBack, -0.015625, -0.09375, 0.09375, -3.173828125, -0.18310546875,-9.09423828125,42.8695678710938,10.6430053710938,7.91168212890625,729BE8AD-8EC8-4934-BECC-14FB58849D33 
tiltLeftBack, -0.046875, -0.046875, 0.015625, -0.823974609375, -0.244140625,-5.43212890625,27.8091430664062,13.6642456054688,6.58416748046875,729BE8AD-8EC8-4934-BECC-14FB58849D33 
tiltLeft, -0.015625, 0.0, -0.015625, -0.3662109375, -0.762939453125,-5.035400390625,-58.9828491210938,-28.9993286132812,-5.5694580078125,CF8AB956-EB9A-4AF6-95D0-9C06FE9A723E 
tiltLeft, -0.015625, 0.0, -0.015625, -3.662109375, -1.5869140625,-11.260986328125,-58.9828491210938,-28.9993286132812,-5.5694580078125,CF8AB956-EB9A-4AF6-95D0-9C06FE9A723E 
tiltLeft, -0.015625, -0.046875, 0.1875, -6.9580078125, -1.8310546875,-12.664794921875,-15.3656005859375,-7.75146484375,-1.47247314453125,CF8AB956-EB9A-4AF6-95D0-9C06FE9A723E 
tiltLeft, -0.015625, -0.125, 0.203125, -8.056640625, -2.0751953125,-13.12255859375,-7.97271728515625,1.15966796875,5.76019287109375,CF8AB956-EB9A-4AF6-95D0-9C06FE9A723E 
tiltRight, -0.015625, -0.015625, -0.015625, -0.1220703125, -1.007080078125,-5.706787109375,-0.7476806640625,-0.8697509765625,-2.2125244140625,BCA19D36-51C9-4C3F-A173-A57A4B009F57 
tiltRight, -0.015625, 0.0, 0.0, -0.335693359375, -0.885009765625,-5.767822265625,-0.51116943359375,2.28118896484375,-0.05340576171875,BCA19D36-51C9-4C3F-A173-A57A4B009F57 
tiltRight, -0.015625, -0.015625, 0.0, -0.335693359375, -0.79345703125,-5.889892578125,0.70953369140625,0.57220458984375,0.06866455078125,BCA19D36-51C9-4C3F-A173-A57A4B009F57 
tiltRight, -0.015625, 0.0, 0.0, -0.335693359375, -0.79345703125,-5.889892578125,0.32806396484375,0.29754638671875,-2.50244140625,BCA19D36-51C9-4C3F-A173-A57A4B009F57 
tiltRightBack, -0.015625, 0.0, 0.0, -0.1220703125, -1.251220703125,-5.79833984375,-0.46539306640625,0.3814697265625,0.23651123046875,B8874874-4B58-46FE-9C0A-1A03ECE4FD6C 
tiltRightBack, -0.03125, 0.0, 0.0, 0.3662109375, -2.349853515625,-6.011962890625,10.0021362304688,3.80706787109375,1.18255615234375,B8874874-4B58-46FE-9C0A-1A03ECE4FD6C 
