type,xaccl,yaccl,zaccl,xmagnet,ymagnet,zmagnet,xgyro,ygyro,zgyro,id
tiltLeftBack,0.015625,-0.0087890625,0.044921875,-1.11103057861328,-1.12724304199219,-4.058837890625,2.82096862792969,-2.62069702148438,-0.745773315429688,1EDA024F-461A-4B69-876E-8777A2958D69
tiltLeft,0.0302734375,0.02001953125,0.0986328125,0.48065185546875,-1.57546997070312,-2.52914428710938,-0.041961669921875,-2.777099609375,-1.52778625488281,D49350D8-0A07-48B6-B059-E561F9816CD2
tiltLeftBack,0.0224609375,-0.001953125,0.10791015625,-2.96592712402344,-2.3193359375,-8.99887084960938,1.01089477539062,-1.20353698730469,-2.11906433105469,1941C664-E4D2-4541-9111-DA6926D9639D
tiltLeft,0.0390625,0.029296875,0.029296875,0.789642333984375,-1.4801025390625,-1.55448913574219,7.01141357421875,1.34086608886719,0.640869140625,56FBF499-4D1D-43E9-843A-40CF6D081771
tiltLeft,0.0283203125,0.00732421875,0.11572265625,-0.091552734375,-2.38037109375,-5.50651550292969,-1.16729736328125,-3.45039367675781,-2.3345947265625,05041FCD-7587-40CD-BDF8-C78107162E2A
tiltLeftBack,0.029296875,0.0087890625,0.0576171875,-0.253677368164062,-1.96075439453125,-4.92477416992188,14.8200988769531,5.79261779785156,-1.19400024414062,30E549D4-0B7B-4913-9B77-DB3D2A6B8E05
tiltLeft,0.01171875,-0.025390625,0.130859375,-2.15339660644531,-1.89304351806641,-7.37380981445312,-5.70869445800781,-8.13484191894531,-5.91087341308594,027A567A-F753-4FC8-A56A-ABE30B93CA70
tiltLeftBack,0.03515625,0.01025390625,0.017578125,0.6866455078125,-2.00843811035156,-2.61497497558594,20.3037261962891,10.6983184814453,5.25665283203125,8452E064-47D2-4AF5-87D4-8573C0E6E792
tiltLeft,0.03759765625,0.02099609375,0.10009765625,0.850677490234375,-1.88446044921875,-2.9144287109375,-3.81088256835938,-5.81550598144531,-2.07710266113281,055B10C0-0249-48F4-B2CE-CA367E1ECFF0
tiltLeftBack,0.041015625,-0.005859375,0.08984375,-1.22261047363281,-2.48527526855469,-7.32421875,6.26373291015625,1.93214416503906,-0.719070434570312,CF2E9BA4-1DB0-4FB9-AE94-4590D50448EE
tiltLeft,0.04296875,0.02734375,0.0078125,1.09291076660156,-1.91688537597656,-1.58882141113281,1.82151794433594,-1.38282775878906,-2.05612182617188,99D3F0A2-97F8-46CC-A800-838F789D4B24
tiltLeftBack,0.04296875,-0.02001953125,0.14794921875,-2.69508361816406,-2.51865386962891,-9.32025909423828,-13.7424468994141,-8.45718383789062,-6.15692138671875,8347D54C-C0BB-49E7-A8CD-E591DF56A269
tiltLeft,0.044921875,0.017578125,0.00927734375,0.844001770019531,-1.76334381103516,-1.5869140625,8.514404296875,3.69644165039062,-2.45094299316406,F9EA4F6B-2F0E-4189-B545-AD75EAC2DD9E
tiltLeftBack,0.04443359375,-0.01611328125,0.1630859375,-2.59685516357422,-3.25489044189453,-9.86862182617188,-7.40814208984375,-8.06808471679688,-5.10406494140625,A9245C16-D40B-45C8-8C06-1BF6148F6508
tiltLeft,0.04541015625,0.01806640625,0.04541015625,0.571250915527344,-1.617431640625,-2.57110595703125,18.5127258300781,6.65092468261719,-1.82723999023438,3E38053C-D2C8-4363-B0A9-4B65BACFF871
tiltLeft,0.001953125,-0.0009765625,0.0087890625,0.0896453857421875,-0.111579895019531,0.124931335449219,-0.43487548828125,-0.196456909179688,-0.182151794433594,9F9F74EC-9590-4255-B09E-0BB3F1BD9D0D
tiltLeftBack,0.013671875,-0.0400390625,0.1435546875,-3.06797027587891,-1.48963928222656,-7.781982421875,6.6680908203125,7.36618041992188,3.66020202636719,836E0821-9069-43F2-AB47-B22BB673442E
tiltLeft,0.02734375,0.0,0.0146484375,0.614166259765625,-0.9918212890625,-0.371932983398438,18.9971923828125,9.39750671386719,3.44085693359375,76E1E2A6-001F-4AF4-9BDE-CCB0ACF79F5C
